block,seq,yaw
left30@080,1446,-22.7420
left30@080,1447,-23.5210
left30@080,1448,-25.3240
left30@080,1449,-25.0820
left30@080,1450,-24.7960
left30@080,1451,-24.0110
left30@080,1452,-25.3890
left30@080,1453,-23.6260
left30@080,1454,-23.4980
left30@080,1455,-22.5480
left30@080,1456,-23.7030
left30@080,1457,-19.5580
left30@080,1458,-21.8770
left30@080,1459,-16.9050
left30@080,1460,-16.6880
left30@080,1461,-15.9480
left30@080,1462,-15.0210
left30@080,1463,-15.8360
left30@080,1464,-15.8460
left30@080,1465,-15.9840
left30@080,1466,-16.9330
left30@080,1467,-17.0010
left30@080,1468,-16.1450
left30@080,1469,-16.8840
left30@080,1470,-17.7970
left30@080,1471,-18.5700
left30@080,1472,-17.2070
left30@080,1473,-18.4830
left30@080,1474,-19.6890
left30@080,1475,-17.9660
left30@080,1476,-19.8540
left30@080,1477,-21.2820
left30@080,1478,-19.8340
left30@080,1479,-20.0400
left30@080,1480,-19.9930
left30@080,1481,-21.2460
left30@080,1482,-19.1810
left30@080,1483,-20.4850
left30@080,1484,-22.3960
left30@080,1485,-20.9380
left30@080,1486,-19.8590
left30@080,1487,-20.6180
left30@080,1488,-21.8560
left30@080,1489,-20.0730
left30@080,1490,-21.1140
left30@080,1491,-20.3790
left30@080,1492,-21.2930
left30@080,1493,-22.0290
left30@080,1494,-20.5430
left30@080,1495,-20.6700
left30@080,1496,-21.4990
left30@080,1497,-20.2600
left30@080,1498,-21.5840
left30@080,1499,-19.8900
left30@080,1500,-18.7770
left30@080,1501,-20.8580
left30@080,1502,-20.6860
left30@080,1503,-20.6720
left30@080,1504,-19.3810
left30@080,1505,-21.2920
left30@080,1506,-18.3720
left30@080,1507,-19.7800
left30@080,1508,-19.0950
left30@080,1509,-19.8950
left30@080,1510,-19.9280
left30@080,1511,-18.5220
left30@080,1512,-19.2620
left30@080,1513,-19.2660
left30@080,1514,-19.2870
left30@080,1515,-19.2900
left30@080,1516,-18.4760
left30@080,1517,-18.0110
left30@080,1518,-19.1560
left30@080,1519,-19.3080
left30@080,1520,-18.6210
left30@080,1521,-20.0700
left30@080,1522,-17.8900
left30@080,1523,-18.4910
left30@080,1524,-18.4860
left30@080,1525,-18.6290
left30@080,1526,-19.9300
left30@080,1527,-19.1430
left30@080,1528,-18.4900
left30@080,1529,-18.6420
left30@080,1530,-18.8430
left30@080,1531,-19.3320
left30@080,1532,-18.5110
left30@080,1533,-18.5230
left30@080,1534,-19.4620
left30@080,1535,-18.8770
left30@080,1536,-18.8000
left30@080,1537,-18.2190
left30@080,1538,-18.2230
left30@080,1539,-18.2010
left30@080,1540,-21.4670
left30@080,1541,-21.8890
left30@080,1542,-20.3810
left30@080,1543,-18.8570
left30@080,1544,-18.6670
left30@080,1545,-18.5210
left30@080,1546,-18.6570
left30@080,1547,-18.6510
left30@080,1548,-20.3670
left30@080,1549,-19.7080
left30@080,1550,-19.0290
left30@080,1551,-20.5980
left30@080,1552,-19.7770
left30@080,1553,-19.1470
left30@080,1554,-19.8050
left30@080,1555,-19.9310
left30@080,1556,-18.7820
left30@080,1557,-19.9200
left30@080,1558,-19.2480
left30@080,1559,-19.7690
left30@080,1560,-19.7730
left30@080,1561,-20.2950
left30@080,1562,-19.0690
left30@080,1563,-18.3520
left30@080,1564,-17.9460
left30@080,1565,-19.3750
left30@080,1566,-19.7150
left30@080,1567,-19.0780
left30@080,1568,-20.4450
left30@080,1569,-18.4850
left30@080,1570,-18.5760
left30@080,1571,-19.8720
left30@080,1572,-19.2010
left30@080,1573,-20.6940
left30@080,1574,-20.4490
left30@080,1575,-19.8590
right30@080,1576,36.9890
right30@080,1577,36.2230
right30@080,1578,36.4680
right30@080,1579,36.5550
right30@080,1580,35.9890
right30@080,1581,35.7170
right30@080,1582,35.6050
right30@080,1583,35.9950
right30@080,1584,34.0550
right30@080,1585,35.6210
right30@080,1586,34.6680
right30@080,1587,36.2170
right30@080,1588,36.5470
right30@080,1589,35.8150
right30@080,1590,36.5430
right30@080,1591,37.5880
right30@080,1592,36.1930
right30@080,1593,36.8830
right30@080,1594,36.2030
right30@080,1595,36.3650
right30@080,1596,35.7270
right30@080,1597,35.8360
right30@080,1598,36.6890
right30@080,1599,37.4410
right30@080,1600,36.6070
right30@080,1601,36.7050
right30@080,1602,36.7100
right30@080,1603,37.3580
right30@080,1604,36.2080
right30@080,1605,37.6990
right30@080,1606,35.9660
right30@080,1607,37.0200
right30@080,1608,37.8130
right30@080,1609,37.6160
right30@080,1610,37.4600
right30@080,1611,37.9210
right30@080,1612,37.1950
right30@080,1613,37.7010
right30@080,1614,37.1440
right30@080,1615,37.2530
right30@080,1616,36.8130
right30@080,1617,36.7240
right30@080,1618,37.9540
right30@080,1619,36.6570
right30@080,1620,36.8040
right30@080,1621,37.6400
right30@080,1622,36.0500
right30@080,1623,35.7700
right30@080,1624,35.6790
right30@080,1625,35.7740
right30@080,1626,35.8970
right30@080,1627,35.5470
right30@080,1628,36.2210
right30@080,1629,36.2610
right30@080,1630,35.9750
right30@080,1631,35.3190
right30@080,1632,35.8050
right30@080,1633,35.4450
right30@080,1634,35.2110
right30@080,1635,36.0420
right30@080,1636,35.0130
right30@080,1637,33.9210
right30@080,1638,35.3780
right30@080,1639,35.6280
right30@080,1640,35.1360
right30@080,1641,36.5590
right30@080,1642,35.4640
right30@080,1643,35.0850
right30@080,1644,35.0780
right30@080,1645,36.3990
right30@080,1646,34.7120
right30@080,1647,35.5550
right30@080,1648,34.4180
right30@080,1649,34.2890
right30@080,1650,35.7320
right30@080,1651,35.3810
right30@080,1652,36.0840
right30@080,1653,35.8570
right30@080,1654,35.3700
right30@080,1655,35.8570
right30@080,1656,35.2660
right30@080,1657,34.8910
right30@080,1658,34.7750
right30@080,1659,34.7670
right30@080,1660,36.5740
right30@080,1661,36.1690
right30@080,1662,35.5600
right30@080,1663,36.8990
right30@080,1664,36.0260
right30@080,1665,36.8450
right30@080,1666,35.2230
right30@080,1667,36.3850
right30@080,1668,36.7050
right30@080,1669,36.1290
right30@080,1670,35.5290
right30@080,1671,35.0480
right30@080,1672,36.7560
right30@080,1673,36.5450
right30@080,1674,36.5380
right30@080,1675,35.0430
right30@080,1676,35.2850
right30@080,1677,37.7220
right30@080,1678,35.8790
right30@080,1679,35.0860
right30@080,1680,35.9030
right30@080,1681,36.1250
right30@080,1682,35.5870
right30@080,1683,36.5730
right30@080,1684,35.4380
right30@080,1685,36.6530
right30@080,1686,36.8280
right30@080,1687,36.5190
right30@080,1688,35.8640
right30@080,1689,36.1260
right30@080,1690,35.7570
right30@080,1691,34.7220
right30@080,1692,35.6390
right30@080,1693,33.9640
right30@080,1694,36.5770
right30@080,1695,35.5080
right30@080,1696,35.6740
right30@080,1697,35.4150
right30@080,1698,34.6260
right30@080,1699,35.9170
right30@080,1700,35.5010
right30@080,1701,36.1060
right30@080,1702,36.4570
right30@080,1703,35.7880
right30@080,1704,35.7810
right30@080,1705,36.4600
left45@080,1706,-32.4490
left45@080,1707,-32.2480
left45@080,1708,-32.5410
left45@080,1709,-32.7410
left45@080,1710,-32.5640
left45@080,1711,-29.7110
left45@080,1712,-28.8570
left45@080,1713,-29.3170
left45@080,1714,-31.5020
left45@080,1715,-30.7860
left45@080,1716,-28.3160
left45@080,1717,-30.6990
left45@080,1718,-29.0840
left45@080,1719,-29.8210
left45@080,1720,-30.4380
left45@080,1721,-34.2390
left45@080,1722,-34.2440
left45@080,1723,-31.9930
left45@080,1724,-33.6220
left45@080,1725,-32.3470
left45@080,1726,-31.7920
left45@080,1727,-32.3570
left45@080,1728,-32.2670
left45@080,1729,-32.9800
left45@080,1730,-32.9590
left45@080,1731,-30.1560
left45@080,1732,-30.8980
left45@080,1733,-31.6140
left45@080,1734,-31.7500
left45@080,1735,-32.1110
left45@080,1736,-28.6150
left45@080,1737,-30.8170
left45@080,1738,-32.0610
left45@080,1739,-33.6210
left45@080,1740,-33.6880
left45@080,1741,-33.6310
left45@080,1742,-33.5130
left45@080,1743,-32.7330
left45@080,1744,-32.3610
left45@080,1745,-32.9720
left45@080,1746,-34.1250
left45@080,1747,-35.0090
left45@080,1748,-33.0400
left45@080,1749,-33.3850
left45@080,1750,-34.0490
left45@080,1751,-33.4630
left45@080,1752,-35.4980
left45@080,1753,-33.3800
left45@080,1754,-34.0440
left45@080,1755,-34.0590
left45@080,1756,-34.3050
left45@080,1757,-33.8880
left45@080,1758,-29.4930
left45@080,1759,-29.3540
left45@080,1760,-31.3420
left45@080,1761,-33.4060
left45@080,1762,-32.3450
left45@080,1763,-34.2240
left45@080,1764,-33.6560
left45@080,1765,-32.7310
left45@080,1766,-33.4970
left45@080,1767,-33.9770
left45@080,1768,-34.2480
left45@080,1769,-33.1310
left45@080,1770,-35.6820
left45@080,1771,-33.5270
left45@080,1772,-34.9520
left45@080,1773,-32.7800
left45@080,1774,-35.0240
left45@080,1775,-35.3560
left45@080,1776,-33.4150
left45@080,1777,-34.9140
left45@080,1778,-35.2940
left45@080,1779,-34.5900
left45@080,1780,-34.0480
left45@080,1781,-35.7080
left45@080,1782,-37.9560
left45@080,1783,-34.7660
left45@080,1784,-34.4070
left45@080,1785,-34.1550
left45@080,1786,-34.2090
left45@080,1787,-33.4440
left45@080,1788,-33.8340
left45@080,1789,-50.1700
left45@080,1790,-33.9290
left45@080,1791,-33.3660
left45@080,1792,-33.3710
left45@080,1793,-34.8190
left45@080,1794,-51.1700
left45@080,1795,-33.3610
left45@080,1796,-34.6830
left45@080,1797,-35.9790
left45@080,1798,-51.3000
left45@080,1799,-33.4990
left45@080,1800,-34.0280
left45@080,1801,-33.3400
left45@080,1802,-34.8510
left45@080,1803,-32.3420
left45@080,1804,-34.4250
left45@080,1805,-32.8510
left45@080,1806,-33.1450
left45@080,1807,-32.8360
left45@080,1808,-35.1980
left45@080,1809,-36.5930
left45@080,1810,-35.9360
left45@080,1811,-34.3360
left45@080,1812,-34.0120
left45@080,1813,-34.5310
left45@080,1814,-34.5240
left45@080,1815,-34.0260
left45@080,1816,-32.6460
left45@080,1817,-33.4440
left45@080,1818,-33.2020
left45@080,1819,-34.6870
left45@080,1820,-31.9360
left45@080,1821,-34.9360
left45@080,1822,-34.5260
left45@080,1823,-33.1150
left45@080,1824,-34.2790
left45@080,1825,-34.8570
left45@080,1826,-34.8360
left45@080,1827,-32.7090
left45@080,1828,-32.7140
left45@080,1829,-33.8130
left45@080,1830,-33.7250
left45@080,1831,-34.7900
left45@080,1832,-34.3990
left45@080,1833,-34.3360
left45@080,1834,-32.7990
left45@080,1835,-33.5190
left45@080,1836,-32.5450
right45@080,1837,33.8310
right45@080,1838,34.6300
right45@080,1839,35.6740
right45@080,1840,34.5300
right45@080,1841,34.0250
right45@080,1842,39.8820
right45@080,1843,35.2700
right45@080,1844,39.8910
right45@080,1845,33.6910
right45@080,1846,37.6540
right45@080,1847,36.4920
right45@080,1848,37.0160
right45@080,1849,38.0100
right45@080,1850,35.9650
right45@080,1851,34.4030
right45@080,1852,34.3950
right45@080,1853,35.8600
right45@080,1854,35.2890
right45@080,1855,36.4410
right45@080,1856,34.9150
right45@080,1857,35.3450
right45@080,1858,34.8060
right45@080,1859,35.0550
right45@080,1860,38.2800
right45@080,1861,36.4990
right45@080,1862,35.6200
right45@080,1863,36.2290
right45@080,1864,35.7260
right45@080,1865,34.7390
right45@080,1866,35.1340
right45@080,1867,32.5530
right45@080,1868,31.9680
right45@080,1869,37.4750
right45@080,1870,37.4330
right45@080,1871,38.3520
right45@080,1872,37.4980
right45@080,1873,37.0060
right45@080,1874,38.0930
right45@080,1875,36.4470
right45@080,1876,38.4760
right45@080,1877,37.8990
right45@080,1878,35.8970
right45@080,1879,36.7460
right45@080,1880,36.4710
right45@080,1881,37.9940
right45@080,1882,35.2200
right45@080,1883,39.2280
right45@080,1884,36.7600
right45@080,1885,37.6680
right45@080,1886,37.4010
right45@080,1887,38.2080
right45@080,1888,36.1630
right45@080,1889,37.1610
right45@080,1890,39.9460
right45@080,1891,39.1930
right45@080,1892,39.4220
right45@080,1893,40.0850
right45@080,1894,40.9970
right45@080,1895,41.6980
right45@080,1896,42.4530
right45@080,1897,40.7370
right45@080,1898,40.7560
right45@080,1899,41.7610
right45@080,1900,42.8850
right45@080,1901,40.1840
right45@080,1902,38.4930
right45@080,1903,40.6990
right45@080,1904,41.2260
right45@080,1905,41.9870
right45@080,1906,41.6550
right45@080,1907,41.8240
right45@080,1908,41.2480
right45@080,1909,37.1040
right45@080,1910,39.2170
right45@080,1911,38.0170
right45@080,1912,39.1980
right45@080,1913,41.6460
right45@080,1914,38.3530
right45@080,1915,36.4780
right45@080,1916,41.2400
right45@080,1917,38.5480
right45@080,1918,38.8170
right45@080,1919,39.3630
right45@080,1920,36.1660
right45@080,1921,37.7750
right45@080,1922,38.2970
right45@080,1923,41.4810
right45@080,1924,37.5190
right45@080,1925,40.0010
right45@080,1926,39.3680
right45@080,1927,38.3260
right45@080,1928,38.5360
right45@080,1929,37.4820
right45@080,1930,42.1280
right45@080,1931,39.5550
right45@080,1932,39.8070
right45@080,1933,38.7120
right45@080,1934,39.8940
right45@080,1935,38.5750
right45@080,1936,39.3960
right45@080,1937,38.6070
right45@080,1938,40.0950
right45@080,1939,39.8800
right45@080,1940,40.3080
right45@080,1941,40.0150
right45@080,1942,39.0270
right45@080,1943,39.2670
right45@080,1944,39.8390
right45@080,1945,39.2100
right45@080,1946,39.1110
right45@080,1947,39.2630
right45@080,1948,39.2280
right45@080,1949,38.0110
right45@080,1950,39.9620
right45@080,1951,39.1790
right45@080,1952,39.6620
right45@080,1953,40.4190
right45@080,1954,38.6190
right45@080,1955,39.1840
right45@080,1956,36.7930
right45@080,1957,40.2170
right45@080,1958,39.9520
right45@080,1959,39.1790
right45@080,1960,38.4080
right45@080,1961,37.8890
right45@080,1962,37.3620
right45@080,1963,40.0460
right45@080,1964,39.2450
right45@080,1965,39.2360
right45@080,1966,38.4350
right45@080,1967,38.9990
left60@080,1968,-26.6240
left60@080,1969,-27.9000
left60@080,1970,-27.8910
left60@080,1971,-27.9650
left60@080,1972,-24.7140
left60@080,1973,-28.0190
left60@080,1974,-27.6340
left60@080,1975,-27.9320
left60@080,1976,-31.0780
left60@080,1977,-33.7200
left60@080,1978,-35.4050
left60@080,1979,-29.9550
left60@080,1980,-28.9000
left60@080,1981,-36.6930
left60@080,1982,-40.1730
left60@080,1983,-39.4770
left60@080,1984,-39.4640
left60@080,1985,-38.2980
left60@080,1986,-41.8480
left60@080,1987,-40.3400
left60@080,1988,-38.9410
left60@080,1989,-39.4480
left60@080,1990,-36.1750
left60@080,1991,-35.3440
left60@080,1992,-38.7320
left60@080,1993,-37.0420
left60@080,1994,-39.4070
left60@080,1995,-36.4860
left60@080,1996,-27.4410
left60@080,1997,-33.1450
left60@080,1998,-32.0230
left60@080,1999,-25.2800
left60@080,2000,-27.5890
left60@080,2001,-25.8430
left60@080,2002,-20.9570
left60@080,2003,-22.0510
left60@080,2004,-22.0240
left60@080,2005,-21.7250
left60@080,2006,-21.7300
left60@080,2007,-19.3820
left60@080,2008,-21.9910
left60@080,2009,-19.9270
left60@080,2010,-20.6630
left60@080,2011,-19.9780
left60@080,2012,-21.2120
left60@080,2013,-19.6770
left60@080,2014,-19.3680
left60@080,2015,-18.7900
left60@080,2016,-20.5630
left60@080,2017,-19.7350
left60@080,2018,-21.0170
left60@080,2019,-21.8300
left60@080,2020,-19.2180
left60@080,2021,-21.0230
left60@080,2022,-21.3370
left60@080,2023,-22.4960
left60@080,2024,-21.2930
left60@080,2025,-22.5180
left60@080,2026,-22.4880
left60@080,2027,-22.9930
left60@080,2028,-24.1810
left60@080,2029,-24.3230
left60@080,2030,-21.3590
left60@080,2031,-23.0880
left60@080,2032,-25.1580
left60@080,2033,-23.6860
left60@080,2034,-25.3540
left60@080,2035,-24.8350
left60@080,2036,-24.5880
left60@080,2037,-22.8930
left60@080,2038,-22.0710
left60@080,2039,-23.1910
left60@080,2040,-21.4280
left60@080,2041,-25.0570
left60@080,2042,-23.5040
left60@080,2043,-21.4180
left60@080,2044,-24.3270
left60@080,2045,-23.7510
left60@080,2046,-24.9740
left60@080,2047,-22.8520
left60@080,2048,-24.0870
left60@080,2049,-21.6780
left60@080,2050,-24.5250
left60@080,2051,-25.5780
left60@080,2052,-23.2460
left60@080,2053,-25.3410
left60@080,2054,-24.4440
left60@080,2055,-25.2500
left60@080,2056,-22.8560
left60@080,2057,-24.1100
left60@080,2058,-23.9240
left60@080,2059,-23.7920
left60@080,2060,-22.6600
left60@080,2061,-21.6660
left60@080,2062,-22.5670
left60@080,2063,-21.4220
left60@080,2064,-24.0230
left60@080,2065,-22.0430
left60@080,2066,-22.0370
left60@080,2067,-21.9740
left60@080,2068,-20.2400
left60@080,2069,-23.7190
left60@080,2070,-21.7670
left60@080,2071,-22.8230
left60@080,2072,-22.0600
left60@080,2073,-22.0140
left60@080,2074,-21.6950
left60@080,2075,-23.5340
left60@080,2076,-21.7520
left60@080,2077,-20.5380
left60@080,2078,-22.4910
left60@080,2079,-20.4530
left60@080,2080,-20.8120
left60@080,2081,-21.1140
left60@080,2082,-21.7460
left60@080,2083,-21.4100
left60@080,2084,-19.8370
left60@080,2085,-21.1310
left60@080,2086,-21.4220
left60@080,2087,-20.8580
left60@080,2088,-21.1420
left60@080,2089,-19.9360
left60@080,2090,-21.1500
left60@080,2091,-20.8730
left60@080,2092,-21.4560
left60@080,2093,-22.1480
left60@080,2094,-20.9600
left60@080,2095,-22.4420
left60@080,2096,-22.9780
left60@080,2097,-21.1770
right60@080,2098,-164.1860
right60@080,2099,-113.3900
right60@080,2100,0.0000
right60@080,2101,0.0000
right60@080,2102,-1.5960
right60@080,2103,-4.9320
right60@080,2104,10.1900
right60@080,2105,-19.0620
right60@080,2106,2.0080
right60@080,2107,15.5760
right60@080,2108,11.1110
right60@080,2109,16.4440
right60@080,2110,13.4260
right60@080,2111,20.6730
right60@080,2112,32.2060
right60@080,2113,15.9190
right60@080,2114,13.0540
right60@080,2115,12.2290
right60@080,2116,17.5570
right60@080,2117,39.7070
right60@080,2118,38.7910
right60@080,2119,39.6260
right60@080,2120,31.6920
right60@080,2121,32.1290
right60@080,2122,29.2450
right60@080,2123,32.5970
right60@080,2124,30.6870
right60@080,2125,29.1700
right60@080,2126,29.5830
right60@080,2127,29.6620
right60@080,2128,29.0370
right60@080,2129,28.4920
right60@080,2130,28.4490
right60@080,2131,26.7010
right60@080,2132,28.2680
right60@080,2133,28.0340
right60@080,2134,28.9220
right60@080,2135,29.8900
right60@080,2136,29.5320
right60@080,2137,31.4930
right60@080,2138,27.9740
right60@080,2139,32.2040
right60@080,2140,32.1570
right60@080,2141,31.6570
right60@080,2142,29.2790
right60@080,2143,30.8460
right60@080,2144,30.8510
right60@080,2145,30.7420
right60@080,2146,28.8380
right60@080,2147,28.4370
right60@080,2148,30.8020
right60@080,2149,31.1300
right60@080,2150,31.5840
right60@080,2151,32.2510
right60@080,2152,31.0180
right60@080,2153,27.5950
right60@080,2154,26.8670
right60@080,2155,29.5550
right60@080,2156,30.5880
right60@080,2157,29.5550
right60@080,2158,26.0000
right60@080,2159,27.4600
right60@080,2160,27.4470
right60@080,2161,27.5840
right60@080,2162,26.3680
right60@080,2163,27.5110
right60@080,2164,27.9260
right60@080,2165,28.4170
right60@080,2166,27.3250
right60@080,2167,26.3740
right60@080,2168,27.0990
right60@080,2169,30.3310
right60@080,2170,28.6000
right60@080,2171,27.3660
right60@080,2172,26.7720
right60@080,2173,28.0870
right60@080,2174,27.2960
right60@080,2175,26.1080
right60@080,2176,27.5440
right60@080,2177,28.9170
right60@080,2178,27.8300
right60@080,2179,27.4100
right60@080,2180,26.4240
right60@080,2181,26.4170
right60@080,2182,27.9780
right60@080,2183,30.2110
right60@080,2184,30.0400
right60@080,2185,28.8150
right60@080,2186,26.4490
right60@080,2187,29.5780
right60@080,2188,28.5950
right60@080,2189,27.5450
right60@080,2190,28.2890
right60@080,2191,29.4040
right60@080,2192,29.3420
right60@080,2193,28.3490
right60@080,2194,26.9200
right60@080,2195,25.7330
right60@080,2196,27.7640
right60@080,2197,24.9140
right60@080,2198,24.9430
right60@080,2199,26.4390
right60@080,2200,24.0640
right60@080,2201,28.5700
right60@080,2202,26.0890
right60@080,2203,26.1420
right60@080,2204,28.5020
right60@080,2205,28.8500
right60@080,2206,26.9580
right60@080,2207,26.1190
right60@080,2208,27.2470
right60@080,2209,24.9320
right60@080,2210,26.0120
right60@080,2211,26.8510
right60@080,2212,26.8450
right60@080,2213,27.3830
right60@080,2214,26.8420
right60@080,2215,26.5820
right60@080,2216,26.9780
right60@080,2217,26.8450
right60@080,2218,26.4710
right60@080,2219,26.4860
right60@080,2220,27.2130
right60@080,2221,26.9690
right60@080,2222,27.8750
right60@080,2223,27.2050
right60@080,2224,26.9400
right60@080,2225,27.4920
right60@080,2226,26.0200
right60@080,2227,26.9420
right60@080,2228,25.9660
left90@080,2229,-139.5810
left90@080,2230,-136.2410
left90@080,2231,-134.9810
left90@080,2232,-155.9270
left90@080,2233,-133.6510
left90@080,2234,-135.7690
left90@080,2235,-155.5150
left90@080,2236,-158.4450
left90@080,2237,-136.8430
left90@080,2238,-137.5110
left90@080,2239,-134.8060
left90@080,2240,-134.5200
left90@080,2241,-133.9980
left90@080,2242,-154.7380
left90@080,2243,-132.8950
left90@080,2244,-133.3900
left90@080,2245,-132.8410
left90@080,2246,-132.5820
left90@080,2247,-131.5500
left90@080,2248,-131.2230
left90@080,2249,-133.1510
left90@080,2250,-154.7440
left90@080,2251,-131.9980
left90@080,2252,-133.4830
left90@080,2253,-133.1980
left90@080,2254,-133.3950
left90@080,2255,-132.7940
left90@080,2256,-132.9020
left90@080,2257,-132.8670
left90@080,2258,-136.3390
left90@080,2259,-135.4700
left90@080,2260,-137.1780
left90@080,2261,-137.4610
left90@080,2262,-134.9930
left90@080,2263,-136.3880
left90@080,2264,-138.5680
left90@080,2265,-134.7690
left90@080,2266,-134.0440
left90@080,2267,-133.7670
left90@080,2268,-137.3640
left90@080,2269,-134.6150
left90@080,2270,-136.2170
left90@080,2271,-134.6580
left90@080,2272,-136.2200
left90@080,2273,-159.0570
left90@080,2274,-136.6700
left90@080,2275,-133.1430
left90@080,2276,-133.2530
left90@080,2277,-138.0110
left90@080,2278,-153.2760
left90@080,2279,-135.1060
left90@080,2280,-134.4950
left90@080,2281,-135.8980
left90@080,2282,-136.1780
left90@080,2283,-136.0460
left90@080,2284,-135.6250
left90@080,2285,-135.7130
left90@080,2286,-135.1670
left90@080,2287,-134.4420
left90@080,2288,-135.6020
left90@080,2289,-135.0700
left90@080,2290,-149.9720
left90@080,2291,-134.6700
left90@080,2292,-135.0790
left90@080,2293,-136.6270
left90@080,2294,-135.3060
left90@080,2295,-135.1820
left90@080,2296,-134.5580
left90@080,2297,-134.8810
left90@080,2298,-134.8550
left90@080,2299,-136.7930
left90@080,2300,-135.9360
left90@080,2301,-134.6660
left90@080,2302,-135.6370
left90@080,2303,-137.0750
left90@080,2304,-135.3340
left90@080,2305,-134.3800
left90@080,2306,-132.5490
left90@080,2307,-132.4820
left90@080,2308,-134.8890
left90@080,2309,-134.5120
left90@080,2310,-134.4080
left90@080,2311,-133.1320
left90@080,2312,-133.4700
left90@080,2313,-133.2050
left90@080,2314,-133.4590
left90@080,2315,-137.0340
left90@080,2316,-133.0600
left90@080,2317,-136.1640
left90@080,2318,-135.1160
left90@080,2319,-137.4850
left90@080,2320,-133.9790
left90@080,2321,-136.1980
left90@080,2322,-135.3130
left90@080,2323,-135.1790
left90@080,2324,-134.2850
left90@080,2325,-135.8210
left90@080,2326,-153.2570
left90@080,2327,-133.4110
left90@080,2328,-133.3500
left90@080,2329,-133.9720
left90@080,2330,-130.4900
left90@080,2331,-134.6960
left90@080,2332,-133.4800
left90@080,2333,-133.9810
left90@080,2334,-133.2660
left90@080,2335,-134.4720
left90@080,2336,-142.1080
left90@080,2337,-134.4000
left90@080,2338,-134.8310
left90@080,2339,-133.4230
left90@080,2340,-134.6820
left90@080,2341,-134.7690
left90@080,2342,-135.9430
left90@080,2343,-134.3370
left90@080,2344,-135.6590
left90@080,2345,-136.1880
left90@080,2346,-135.5180
left90@080,2347,-137.8460
left90@080,2348,-134.3310
left90@080,2349,-134.9910
left90@080,2350,-133.9180
left90@080,2351,-135.4600
left90@080,2352,-134.3090
left90@080,2353,-134.4250
left90@080,2354,-132.6570
left90@080,2355,-152.6200
left90@080,2356,-134.9820
left90@080,2357,-132.9710
right90@080,2358,-110.9220
right90@080,2359,-113.4730
right90@080,2360,-133.1530
right90@080,2361,-158.7970
right90@080,2362,144.5480
right90@080,2363,150.9560
right90@080,2364,154.5000
right90@080,2365,180.0000
right90@080,2366,180.0000
right90@080,2367,-178.8460
right90@080,2368,172.6610
right90@080,2369,168.0290
right90@080,2370,134.7820
right90@080,2371,152.1620
right90@080,2372,-174.2350
right90@080,2373,180.0000
right90@080,2374,170.3690
right90@080,2375,-174.3730
right90@080,2376,-175.3130
right90@080,2377,168.2360
right90@080,2378,-158.4110
right90@080,2379,179.0710
right90@080,2380,163.5250
right90@080,2381,-170.6190
right90@080,2382,-175.6010
right90@080,2383,-175.3070
right90@080,2384,-170.6510
right90@080,2385,-154.1400
right90@080,2386,180.0000
right90@080,2387,-170.0550
right90@080,2388,-164.1300
right90@080,2389,-178.7640
right90@080,2390,155.8940
right90@080,2391,180.0000
right90@080,2392,-168.5590
right90@080,2393,-161.4820
right90@080,2394,-154.9940
right90@080,2395,145.1000
right90@080,2396,170.3010
right90@080,2397,-152.9390
right90@080,2398,-140.2400
right90@080,2399,-166.4980
right90@080,2400,-162.8450
right90@080,2401,138.4140
right90@080,2402,174.4150
right90@080,2403,155.4760
right90@080,2404,153.7400
right90@080,2405,149.0850
right90@080,2406,171.5220
right90@080,2407,158.6740
right90@080,2408,155.5370
right90@080,2409,132.8480
right90@080,2410,166.5470
right90@080,2411,-174.3430
right90@080,2412,170.3170
right90@080,2413,-164.6540
right90@080,2414,167.1710
right90@080,2415,180.0000
right90@080,2416,164.2180
right90@080,2417,165.5420
right90@080,2418,-163.2010
right90@080,2419,-170.1830
right90@080,2420,-170.8470
right90@080,2421,180.0000
right90@080,2422,168.1240
right90@080,2423,180.0000
right90@080,2424,180.0000
right90@080,2425,149.2920
right90@080,2426,-179.0190
right90@080,2427,180.0000
right90@080,2428,179.2690
right90@080,2429,171.4230
right90@080,2430,172.0460
right90@080,2431,155.5200
right90@080,2432,149.5350
right90@080,2433,-171.7770
right90@080,2434,-175.0790
right90@080,2435,-174.7370
right90@080,2436,-168.7170
right90@080,2437,-173.8620
right90@080,2438,-173.3210
right90@080,2439,-173.3260
right90@080,2440,-164.2140
right90@080,2441,175.8010
right90@080,2442,136.2100
right90@080,2443,-84.5910
right90@080,2444,161.5540
right90@080,2445,0.0000
right90@080,2446,47.7750
right90@080,2447,33.7470
right90@080,2448,50.2590
right90@080,2449,55.8530
right90@080,2450,34.7200
right90@080,2451,23.7020
right90@080,2452,24.5010
right90@080,2453,-2.4080
right90@080,2454,14.5290
right90@080,2455,5.2040
right90@080,2456,-2.5650
right90@080,2457,-2.3560
right90@080,2458,12.1700
right90@080,2459,12.5420
right90@080,2460,11.8960
right90@080,2461,15.8500
right90@080,2462,9.0330
right90@080,2463,6.9980
right90@080,2464,18.9340
right90@080,2465,8.7500
right90@080,2466,23.1570
right90@080,2467,18.4590
right90@080,2468,28.3380
right90@080,2469,30.8490
right90@080,2470,18.7500
right90@080,2471,12.4180
right90@080,2472,12.3400
right90@080,2473,4.4970
right90@080,2474,16.1400
right90@080,2475,20.6160
right90@080,2476,18.8020
right90@080,2477,16.5970
